hour,minute,day_of_week,is_weekend,is_peak,is_festival,weather_code,intersection_id,density
1,30,0,0,0,0,0,5,0.5161612607653837
1,30,0,0,0,0,0,6,0.415376233258252
1,30,0,0,0,0,0,7,0.656483582025981
1,35,0,0,0,0,0,0,0.6922659142967998
1,35,0,0,0,0,0,1,0.5092018838992541
1,35,0,0,0,0,0,2,0.6034087503482202
1,35,0,0,0,0,0,3,0.49572031577354
1,35,0,0,0,0,0,4,0.6055819503651838
1,35,0,0,0,0,0,5,0.5472682550487039
1,35,0,0,0,0,0,6,0.3297686883735505
1,35,0,0,0,0,0,7,0.5355123076591106
1,40,0,0,0,0,0,0,0.5852497882203256
1,40,0,0,0,0,0,1,0.38550623129347605
1,40,0,0,0,0,0,2,0.583144909451027
1,40,0,0,0,0,0,3,0.46259526013611935
1,40,0,0,0,0,0,4,0.6643504445305035
1,40,0,0,0,0,0,5,0.46255468804167155
1,40,0,0,0,0,0,6,0.45596833814707194
1,40,0,0,0,0,0,7,0.6116691099251502
1,45,0,0,0,0,0,0,0.6713309244767424
1,45,0,0,0,0,0,1,0.5073293917476782
1,45,0,0,0,0,0,2,0.5693467878524845
1,45,0,0,0,0,0,3,0.5726571341476261
1,45,0,0,0,0,0,4,0.6790881222729991
1,45,0,0,0,0,0,5,0.4688966506533641
1,45,0,0,0,0,0,6,0.4156773749962887
1,45,0,0,0,0,0,7,0.6631959375119564
1,50,0,0,0,0,0,0,0.6322810123957051
1,50,0,0,0,0,0,1,0.4265330113191561
1,50,0,0,0,0,0,2,0.5835167487649286
1,50,0,0,0,0,0,3,0.5591839863972909
1,50,0,0,0,0,0,4,0.5619421188462501
1,50,0,0,0,0,0,5,0.5316612334514726
1,50,0,0,0,0,0,6,0.38766667035066993
1,50,0,0,0,0,0,7,0.6381159087324244
1,55,0,0,0,0,0,0,0.5801412367127672
1,55,0,0,0,0,0,1,0.5056140403511447
1,55,0,0,0,0,0,2,0.5272183247184448
1,55,0,0,0,0,0,3,0.4825059637429762
1,55,0,0,0,0,0,4,0.5965608543327712
1,55,0,0,0,0,0,5,0.5470950829216549
1,55,0,0,0,0,0,6,0.3499495231302021
1,55,0,0,0,0,0,7,0.5943435004973642
2,0,0,0,0,0,0,0,0.6688039153196447
2,0,0,0,0,0,0,1,0.443365635473847
2,0,0,0,0,0,0,2,0.5139648568387444
2,0,0,0,0,0,0,3,0.5378423922125881
2,0,0,0,0,0,0,4,0.6667784607768797
2,0,0,0,0,0,0,5,0.5537614681714642
2,0,0,0,0,0,0,6,0.34731314408638303
2,0,0,0,0,0,0,7,0.6768171530887815
2,5,0,0,0,0,1,0,0.8029262903161476
2,5,0,0,0,0,1,1,0.5548127027301513
2,5,0,0,0,0,1,2,0.7127504846612467
2,5,0,0,0,0,1,3,0.5759268684154607
2,5,0,0,0,0,1,4,0.673019876391803
2,5,0,0,0,0,1,5,0.641042921684739
2,5,0,0,0,0,1,6,0.5302570803626478
2,5,0,0,0,0,1,7,0.6539821418069767
2,10,0,0,0,0,0,0,0.5954154729787894
2,10,0,0,0,0,0,1,0.43981067963493603
2,10,0,0,0,0,0,2,0.48604862886479344
2,10,0,0,0,0,0,3,0.5069371358679093
2,10,0,0,0,0,0,4,0.5620184482272259
2,10,0,0,0,0,0,5,0.5163412396947176
2,10,0,0,0,0,0,6,0.3220871352214107
2,10,0,0,0,0,0,7,0.6362834471548953
2,15,0,0,0,0,1,0,0.7846199814172403
2,15,0,0,0,0,1,1,0.5142172436983182
2,15,0,0,0,0,1,2,0.6128441729929855
2,15,0,0,0,0,1,3,0.648820273215294
2,15,0,0,0,0,1,4,0.6617330835736742
2,15,0,0,0,0,1,5,0.5145028822924798
2,15,0,0,0,0,1,6,0.5633008435059309
2,15,0,0,0,0,1,7,0.7663413366306966
2,20,0,0,0,0,0,0,0.659118528752582
2,20,0,0,0,0,0,1,0.4394526692437482
2,20,0,0,0,0,0,2,0.5709920586674925
2,20,0,0,0,0,0,3,0.45452110705512216
2,20,0,0,0,0,0,4,0.5406801857313017
2,20,0,0,0,0,0,5,0.47937215523785587
2,20,0,0,0,0,0,6,0.3960306182082109
2,20,0,0,0,0,0,7,0.6048347329094766
2,25,0,0,0,0,1,0,0.6916438178166207
2,25,0,0,0,0,1,1,0.6009756574565713
2,25,0,0,0,0,1,2,0.6160275369387529
2,25,0,0,0,0,1,3,0.6417624958330184
2,25,0,0,0,0,1,4,0.6821343808119185
2,25,0,0,0,0,1,5,0.6201732926182605
2,25,0,0,0,0,1,6,0.44648932367027294
2,25,0,0,0,0,1,7,0.7454887661877041
2,30,0,0,0,0,2,0,0.8144873968022096
2,30,0,0,0,0,2,1,0.5820050465551082
2,30,0,0,0,0,2,2,0.6253307877561368
2,30,0,0,0,0,2,3,0.606254029319401
2,30,0,0,0,0,2,4,0.7544105341233992
2,30,0,0,0,0,2,5,0.6501104418256866
2,30,0,0,0,0,2,6,0.6035339660224678
2,30,0,0,0,0,2,7,0.6994091949528648
2,35,0,0,0,0,0,0,0.7254716462116971
2,35,0,0,0,0,0,1,0.5106074230751645
2,35,0,0,0,0,0,2,0.6268231230612404
2,35,0,0,0,0,0,3,0.5349767618564492
2,35,0,0,0,0,0,4,0.6181748830624891
2,35,0,0,0,0,0,5,0.44676564588386153
2,35,0,0,0,0,0,6,0.39416970231994247
2,35,0,0,0,0,0,7,0.545818759852108
2,40,0,0,0,0,0,0,0.5969229648512608
2,40,0,0,0,0,0,1,0.42392823095374127
2,40,0,0,0,0,0,2,0.5199115535241637
2,40,0,0,0,0,0,3,0.5363947911938725
2,40,0,0,0,0,0,4,0.6661774737083169
2,40,0,0,0,0,0,5,0.5454102520289719
2,40,0,0,0,0,0,6,0.4768835761333818
2,40,0,0,0,0,0,7,0.5289651066724541
2,45,0,0,0,0,1,0,0.6986900075521101
2,45,0,0,0,0,1,1,0.48209520818908125
2,45,0,0,0,0,1,2,0.6588080705133387
2,45,0,0,0,0,1,3,0.6777324047405288
2,45,0,0,0,0,1,4,0.7636956357503293
2,45,0,0,0,0,1,5,0.5213304272404287
2,45,0,0,0,0,1,6,0.5197787064923226
2,45,0,0,0,0,1,7,0.7263405077609671
2,50,0,0,0,0,0,0,0.6807316872287745
2,50,0,0,0,0,0,1,0.4785986576050822
2,50,0,0,0,0,0,2,0.5718944188166801
2,50,0,0,0,0,0,3,0.5111859412001947
2,50,0,0,0,0,0,4,0.5826043158491885
2,50,0,0,0,0,0,5,0.49220849554729107
2,50,0,0,0,0,0,6,0.44528279886219707
2,50,0,0,0,0,0,7,0.6526594696989458
2,55,0,0,0,0,0,0,0.5911391610954784
2,55,0,0,0,0,0,1,0.4102704872003103
2,55,0,0,0,0,0,2,0.5738390139576361
2,55,0,0,0,0,0,3,0.47546986313231837
2,55,0,0,0,0,0,4,0.685805438809598
2,55,0,0,0,0,0,5,0.5333484275525577
2,55,0,0,0,0,0,6,0.38284845700279396
2,55,0,0,0,0,0,7,0.635986292255249
3,0,0,0,0,0,0,0,0.5976516985547914
3,0,0,0,0,0,0,1,0.4280293042294742
3,0,0,0,0,0,0,2,0.6093740811435094
3,0,0,0,0,0,0,3,0.422726220900136
3,0,0,0,0,0,0,4,0.5969654046350568
3,0,0,0,0,0,0,5,0.521175164896468
3,0,0,0,0,0,0,6,0.3497085532955506
3,0,0,0,0,0,0,7,0.5377049747949835
3,5,0,0,0,0,0,0,0.5875838197157275
3,5,0,0,0,0,0,1,0.4122958029004118
3,5,0,0,0,0,0,2,0.5117191364788615
3,5,0,0,0,0,0,3,0.48033889964130205
3,5,0,0,0,0,0,4,0.5710477603628906
3,5,0,0,0,0,0,5,0.5270068992404849
3,5,0,0,0,0,0,6,0.42957688294970153
3,5,0,0,0,0,0,7,0.6627298970712036
3,10,0,0,0,0,0,0,0.7163887922118604
3,10,0,0,0,0,0,1,0.49635075552264535
3,10,0,0,0,0,0,2,0.6203121026043569
3,10,0,0,0,0,0,3,0.5400248924371551
3,10,0,0,0,0,0,4,0.5682611175807561
3,10,0,0,0,0,0,5,0.4750943473631905
3,10,0,0,0,0,0,6,0.3965072309824695
3,10,0,0,0,0,0,7,0.6148887494533934
3,15,0,0,0,0,0,0,0.6975177080001644
3,15,0,0,0,0,0,1,0.5091978865764784
3,15,0,0,0,0,0,2,0.6293311750595231
3,15,0,0,0,0,0,3,0.5304315072036572
3,15,0,0,0,0,0,4,0.645341915746582
3,15,0,0,0,0,0,5,0.5442916762461573
3,15,0,0,0,0,0,6,0.3614849284823382
3,15,0,0,0,0,0,7,0.6507096963221193
3,20,0,0,0,0,0,0,0.5761809218406191
3,20,0,0,0,0,0,1,0.4678803648326103
3,20,0,0,0,0,0,2,0.5220984120625873
3,20,0,0,0,0,0,3,0.5243458022152779
3,20,0,0,0,0,0,4,0.6651652360443959
3,20,0,0,0,0,0,5,0.5212945896513269
3,20,0,0,0,0,0,6,0.42562513660423273
3,20,0,0,0,0,0,7,0.6433337680623059
3,25,0,0,0,0,0,0,0.6503603703739842
3,25,0,0,0,0,0,1,0.5276158521460987
3,25,0,0,0,0,0,2,0.6013722924660234
3,25,0,0,0,0,0,3,0.5572090806850889
3,25,0,0,0,0,0,4,0.6481453959769825
3,25,0,0,0,0,0,5,0.4194562356690485
3,25,0,0,0,0,0,6,0.42874789540518143
3,25,0,0,0,0,0,7,0.6287774356445709
3,30,0,0,0,0,1,0,0.7040970264029807
3,30,0,0,0,0,1,1,0.6141149162587602
3,30,0,0,0,0,1,2,0.6167104823950966
3,30,0,0,0,0,1,3,0.639326622516742
3,30,0,0,0,0,1,4,0.6667024077041495
3,30,0,0,0,0,1,5,0.5533530424321882
3,30,0,0,0,0,1,6,0.4416490313516912
3,30,0,0,0,0,1,7,0.7237400831818993
3,35,0,0,0,0,1,0,0.7250679509191383
3,35,0,0,0,0,1,1,0.5404789243822383
3,35,0,0,0,0,1,2,0.652303317692473
3,35,0,0,0,0,1,3,0.6328620868682749
3,35,0,0,0,0,1,4,0.6403408959268551
3,35,0,0,0,0,1,5,0.5501264577082091
3,35,0,0,0,0,1,6,0.4602539845065574
3,35,0,0,0,0,1,7,0.6706643805930332
3,40,0,0,0,0,0,0,0.6092678883093651
3,40,0,0,0,0,0,1,0.5023080313069596
3,40,0,0,0,0,0,2,0.5293895667749233
3,40,0,0,0,0,0,3,0.5744125408918047
3,40,0,0,0,0,0,4,0.6016221507637403
3,40,0,0,0,0,0,5,0.47178798250136955
3,40,0,0,0,0,0,6,0.4393611019677827
3,40,0,0,0,0,0,7,0.6200011176768396
3,45,0,0,0,0,0,0,0.6982069090433952
3,45,0,0,0,0,0,1,0.5239429701125139
3,45,0,0,0,0,0,2,0.5062069527582876
3,45,0,0,0,0,0,3,0.5749255548482635
3,45,0,0,0,0,0,4,0.6645918595794446
3,45,0,0,0,0,0,5,0.5137757012937032
3,45,0,0,0,0,0,6,0.4758921652991301
3,45,0,0,0,0,0,7,0.6290238966778177
3,50,0,0,0,0,0,0,0.5782249182685005
3,50,0,0,0,0,0,1,0.4547551253259659
3,50,0,0,0,0,0,2,0.5793997064581172
3,50,0,0,0,0,0,3,0.5544348263556299
3,50,0,0,0,0,0,4,0.6983777486489933
3,50,0,0,0,0,0,5,0.4557798140107798
3,50,0,0,0,0,0,6,0.34145054003294417
3,50,0,0,0,0,0,7,0.5869827812239745
3,55,0,0,0,0,0,0,0.6354837904382946
3,55,0,0,0,0,0,1,0.5168931162369037
3,55,0,0,0,0,0,2,0.5667616610616422
3,55,0,0,0,0,0,3,0.5223842157648816
3,55,0,0,0,0,0,4,0.6315960169918236
3,55,0,0,0,0,0,5,0.5592271951949277
3,55,0,0,0,0,0,6,0.4623835733936999
3,55,0,0,0,0,0,7,0.6436426207753592
4,0,0,0,0,0,0,0,0.6337792596858881
4,0,0,0,0,0,0,1,0.4858714148457856
4,0,0,0,0,0,0,2,0.6212449468189589
4,0,0,0,0,0,0,3,0.5636591970317453
4,0,0,0,0,0,0,4,0.6570361898442987
4,0,0,0,0,0,0,5,0.5586673066848613
4,0,0,0,0,0,0,6,0.331404423824192
4,0,0,0,0,0,0,7,0.6504320293399711
4,5,0,0,0,0,0,0,0.5762870301937515
4,5,0,0,0,0,0,1,0.5105943013803984
4,5,0,0,0,0,0,2,0.49816111367100724
4,5,0,0,0,0,0,3,0.5578436080566589
4,5,0,0,0,0,0,4,0.6169589376838683
4,5,0,0,0,0,0,5,0.4579922459490393
4,5,0,0,0,0,0,6,0.3426989241573838
4,5,0,0,0,0,0,7,0.6633722429458401
4,10,0,0,0,0,1,0,0.7284351902197
4,10,0,0,0,0,1,1,0.5760427780776983
4,10,0,0,0,0,1,2,0.5720134087892151
4,10,0,0,0,0,1,3,0.5218360786954475
4,10,0,0,0,0,1,4,0.6894853472186364
4,10,0,0,0,0,1,5,0.5020609975604816
4,10,0,0,0,0,1,6,0.4451610315533844
4,10,0,0,0,0,1,7,0.7451296592003441
4,15,0,0,0,0,0,0,0.5999813298155671
4,15,0,0,0,0,0,1,0.4121930649892759
4,15,0,0,0,0,0,2,0.5760085624400276
4,15,0,0,0,0,0,3,0.43959199818336087
4,15,0,0,0,0,0,4,0.6628444668766207
4,15,0,0,0,0,0,5,0.505530596283711
4,15,0,0,0,0,0,6,0.42949548987246516
4,15,0,0,0,0,0,7,0.6152050630649117
4,20,0,0,0,0,0,0,0.6820785247300977
4,20,0,0,0,0,0,1,0.5168776236769367
4,20,0,0,0,0,0,2,0.5096813647463467
4,20,0,0,0,0,0,3,0.44804621415349777
4,20,0,0,0,0,0,4,0.6318690489877742
4,20,0,0,0,0,0,5,0.46760549612320595
4,20,0,0,0,0,0,6,0.44787925044921495
4,20,0,0,0,0,0,7,0.666392371197225
4,25,0,0,0,0,1,0,0.6809602814958687
4,25,0,0,0,0,1,1,0.4808557238739468
4,25,0,0,0,0,1,2,0.7112493276740107
4,25,0,0,0,0,1,3,0.5557144742530424
4,25,0,0,0,0,1,4,0.7617445932158733
4,25,0,0,0,0,1,5,0.65311767805256
4,25,0,0,0,0,1,6,0.49769969556396665
4,25,0,0,0,0,1,7,0.6469745359135103
4,30,0,0,0,0,0,0,0.5844865000886348
4,30,0,0,0,0,0,1,0.4795189258830772
4,30,0,0,0,0,0,2,0.49260211475066557
4,30,0,0,0,0,0,3,0.43250416508531253
4,30,0,0,0,0,0,4,0.6646961215455289
4,30,0,0,0,0,0,5,0.4931096192082536
4,30,0,0,0,0,0,6,0.3625398978449411
4,30,0,0,0,0,0,7,0.6150551159200153
4,35,0,0,0,0,0,0,0.6981511798351756
4,35,0,0,0,0,0,1,0.3917718738284925
4,35,0,0,0,0,0,2,0.5023379378942945
4,35,0,0,0,0,0,3,0.4944179795515278
4,35,0,0,0,0,0,4,0.6811340489459
4,35,0,0,0,0,0,5,0.4412310619101526
4,35,0,0,0,0,0,6,0.415108009021802
4,35,0,0,0,0,0,7,0.5933051463490593
4,40,0,0,0,0,1,0,0.6725894219477325
4,40,0,0,0,0,1,1,0.6233661471615529
4,40,0,0,0,0,1,2,0.6954250665879126
4,40,0,0,0,0,1,3,0.6730335798510425
4,40,0,0,0,0,1,4,0.6884873012792793
4,40,0,0,0,0,1,5,0.6411344635189248
4,40,0,0,0,0,1,6,0.5432134934447467
4,40,0,0,0,0,1,7,0.6570510620694419
4,45,0,0,0,0,0,0,0.7240318488578507
4,45,0,0,0,0,0,1,0.3750989524150262
4,45,0,0,0,0,0,2,0.5259293980053231
4,45,0,0,0,0,0,3,0.5279295299449689
4,45,0,0,0,0,0,4,0.6502367557019169
4,45,0,0,0,0,0,5,0.505689570489109
4,45,0,0,0,0,0,6,0.4742141477725982
4,45,0,0,0,0,0,7,0.5737312739740853
4,50,0,0,0,0,2,0,0.7632706450353101
4,50,0,0,0,0,2,1,0.5769509184611006
4,50,0,0,0,0,2,2,0.6892663971243945
4,50,0,0,0,0,2,3,0.5880169247514545
4,50,0,0,0,0,2,4,0.8004435007949677
4,50,0,0,0,0,2,5,0.6448560876770004
4,50,0,0,0,0,2,6,0.6130080860030691
4,50,0,0,0,0,2,7,0.6883744087221646
4,55,0,0,0,0,1,0,0.6928799038192833
4,55,0,0,0,0,1,1,0.6157696858588054
4,55,0,0,0,0,1,2,0.6362345309531183
4,55,0,0,0,0,1,3,0.6553863894524395
4,55,0,0,0,0,1,4,0.6534736265993335
4,55,0,0,0,0,1,5,0.5021815155055765
4,55,0,0,0,0,1,6,0.43860322828820075
4,55,0,0,0,0,1,7,0.6537516322167413
5,0,0,0,0,0,1,0,0.6810815443370091
5,0,0,0,0,0,1,1,0.5674184530768991
5,0,0,0,0,0,1,2,0.6093129304019422
5,0,0,0,0,0,1,3,0.6373860383464949
5,0,0,0,0,0,1,4,0.657836755844663
5,0,0,0,0,0,1,5,0.5654693365927482
5,0,0,0,0,0,1,6,0.43518198459633795
5,0,0,0,0,0,1,7,0.7289449506355662
5,5,0,0,0,0,0,0,0.5918149776881854
5,5,0,0,0,0,0,1,0.388676969450678
5,5,0,0,0,0,0,2,0.5553175484630594
5,5,0,0,0,0,0,3,0.5610813719699866
5,5,0,0,0,0,0,4,0.6895442680623382
5,5,0,0,0,0,0,5,0.552776056421393
5,5,0,0,0,0,0,6,0.43688265666276566
5,5,0,0,0,0,0,7,0.5998608326493053
5,10,0,0,0,0,2,0,0.7554953574363376
5,10,0,0,0,0,2,1,0.6702072338993323
5,10,0,0,0,0,2,2,0.6638282005288024
5,10,0,0,0,0,2,3,0.6202954311338885
5,10,0,0,0,0,2,4,0.6994127326497553
5,10,0,0,0,0,2,5,0.5596306085995895
5,10,0,0,0,0,2,6,0.6293331441391365
5,10,0,0,0,0,2,7,0.7516334555277981
5,15,0,0,0,0,0,0,0.6419134433807828
5,15,0,0,0,0,0,1,0.4412892584658048
5,15,0,0,0,0,0,2,0.612798042086601
5,15,0,0,0,0,0,3,0.5288483181632982
5,15,0,0,0,0,0,4,0.5969947442281857
5,15,0,0,0,0,0,5,0.47989037900793813
5,15,0,0,0,0,0,6,0.3368804020112178
5,15,0,0,0,0,0,7,0.6182334242858603
5,20,0,0,0,0,0,0,0.6387551251710052
5,20,0,0,0,0,0,1,0.5212162139311374
5,20,0,0,0,0,0,2,0.48575731163561436
5,20,0,0,0,0,0,3,0.5543139515200594
5,20,0,0,0,0,0,4,0.6821370855680182
5,20,0,0,0,0,0,5,0.46804346620918824
5,20,0,0,0,0,0,6,0.453642300399619
5,20,0,0,0,0,0,7,0.6175034512526459
5,25,0,0,0,0,0,0,0.6376161753224321
5,25,0,0,0,0,0,1,0.43453001114040035
5,25,0,0,0,0,0,2,0.4746978189062747
5,25,0,0,0,0,0,3,0.5571547394730038
5,25,0,0,0,0,0,4,0.6844705887661664
5,25,0,0,0,0,0,5,0.5477928083042775
5,25,0,0,0,0,0,6,0.40749179481199593
5,25,0,0,0,0,0,7,0.6087714630443056
5,30,0,0,0,0,0,0,0.6537427071793577
5,30,0,0,0,0,0,1,0.43584940664910254
5,30,0,0,0,0,0,2,0.5050814121280772
5,30,0,0,0,0,0,3,0.43823986662998093
5,30,0,0,0,0,0,4,0.687479475031097
5,30,0,0,0,0,0,5,0.45699048015868926
5,30,0,0,0,0,0,6,0.3656837948703101
5,30,0,0,0,0,0,7,0.629866021314158
5,35,0,0,0,0,0,0,0.6575127342981447
5,35,0,0,0,0,0,1,0.48583556212345647
5,35,0,0,0,0,0,2,0.5625397472703888
5,35,0,0,0,0,0,3,0.5697837966967404
5,35,0,0,0,0,0,4,0.5580130743627162
5,35,0,0,0,0,0,5,0.5501985657273594
5,35,0,0,0,0,0,6,0.38984316991086476
5,35,0,0,0,0,0,7,0.5659424010424764
5,40,0,0,0,0,0,0,0.6538475442934879
5,40,0,0,0,0,0,1,0.443715634617355
5,40,0,0,0,0,0,2,0.5863989633184319
5,40,0,0,0,0,0,3,0.5114535146845668
5,40,0,0,0,0,0,4,0.5976571790262373
5,40,0,0,0,0,0,5,0.49495903079626263
5,40,0,0,0,0,0,6,0.3215855360051205
5,40,0,0,0,0,0,7,0.6729172769624073
5,45,0,0,0,0,0,0,0.6987114267791754
5,45,0,0,0,0,0,1,0.46131388765471654
5,45,0,0,0,0,0,2,0.6202709522268234
5,45,0,0,0,0,0,3,0.4672143244451348
5,45,0,0,0,0,0,4,0.6240328983165252
5,45,0,0,0,0,0,5,0.4014050825843454
