hour,minute,day_of_week,is_weekend,is_peak,is_festival,weather_code,intersection_id,density
12,0,0,0,0,0,0,0,0.5372673452159773
12,0,0,0,0,0,0,1,0.2929987174294323
12,0,0,0,0,0,0,2,0.40478280460770943
12,0,0,0,0,0,0,3,0.2304533296473855
12,0,0,0,0,0,0,4,0.5722665700942802
12,0,0,0,0,0,0,5,0.4565287257565491
12,0,0,0,0,0,0,6,0.32923570157335547
12,0,0,0,0,0,0,7,0.44735225022807323
13,0,0,0,0,0,0,0,0.6180394370910931
13,0,0,0,0,0,0,1,0.4238868543479463
13,0,0,0,0,0,0,2,0.5112811062944911
13,0,0,0,0,0,0,3,0.37655505532976596
13,0,0,0,0,0,0,4,0.4843362424449324
13,0,0,0,0,0,0,5,0.38340463097742894
13,0,0,0,0,0,0,6,0.2478233649911023
13,0,0,0,0,0,0,7,0.4826621430150124
14,0,0,0,0,0,0,0,0.5110988180078736
14,0,0,0,0,0,0,1,0.36203509542001333
14,0,0,0,0,0,0,2,0.5013146257739424
14,0,0,0,0,0,0,3,0.3677630035982787
14,0,0,0,0,0,0,4,0.48683203801068264
14,0,0,0,0,0,0,5,0.44007504881324544
14,0,0,0,0,0,0,6,0.2511503047471015
14,0,0,0,0,0,0,7,0.4200628789999491
15,0,0,0,0,0,1,0,0.7430788022729627
15,0,0,0,0,0,1,1,0.6051516384706526
15,0,0,0,0,0,1,2,0.641493877716789
15,0,0,0,0,0,1,3,0.507753788508789
15,0,0,0,0,0,1,4,0.6285284396646998
15,0,0,0,0,0,1,5,0.5486694831934279
15,0,0,0,0,0,1,6,0.4561532022450776
15,0,0,0,0,0,1,7,0.7362918117842151
16,0,0,0,0,0,0,0,0.5935803800091787
16,0,0,0,0,0,0,1,0.5147360472112459
16,0,0,0,0,0,0,2,0.5658415465152706
16,0,0,0,0,0,0,3,0.33064573527592167
16,0,0,0,0,0,0,4,0.6215528005594195
16,0,0,0,0,0,0,5,0.5312586114507569
16,0,0,0,0,0,0,6,0.44739598259161595
16,0,0,0,0,0,0,7,0.5654479987558197
17,0,0,0,1,0,1,0,0.8009943029916919
17,0,0,0,1,0,1,1,0.5187637970763544
17,0,0,0,1,0,1,2,0.6699613232685723
17,0,0,0,1,0,1,3,0.5191476283154633
17,0,0,0,1,0,1,4,0.7139463963972632
17,0,0,0,1,0,1,5,0.6142669593063407
17,0,0,0,1,0,1,6,0.5956718649002618
17,0,0,0,1,0,1,7,0.6216385212253075
18,0,0,0,1,0,0,0,0.9389552704487859
18,0,0,0,1,0,0,1,0.6179258372019582
18,0,0,0,1,0,0,2,0.7406141384397192
18,0,0,0,1,0,0,3,0.6101773678173569
18,0,0,0,1,0,0,4,0.7662033580830153
18,0,0,0,1,0,0,5,0.8034107118655125
18,0,0,0,1,0,0,6,0.6807079586221558
18,0,0,0,1,0,0,7,0.839357888624816
19,0,0,0,1,0,0,0,0.9386265726403514
19,0,0,0,1,0,0,1,0.6672838464573102
19,0,0,0,1,0,0,2,0.7385461566327202
19,0,0,0,1,0,0,3,0.6764065448663754
19,0,0,0,1,0,0,4,0.8998768985302847
19,0,0,0,1,0,0,5,0.7055386313027094
19,0,0,0,1,0,0,6,0.5680807841996252
19,0,0,0,1,0,0,7,0.8362552255123304
20,0,0,0,1,0,0,0,0.6665846060932763
20,0,0,0,1,0,0,1,0.4010847404410801
20,0,0,0,1,0,0,2,0.5174066399126551
20,0,0,0,1,0,0,3,0.39007964351527896
20,0,0,0,1,0,0,4,0.6400999542862256
20,0,0,0,1,0,0,5,0.5207958333549576
20,0,0,0,1,0,0,6,0.4035493524421816
20,0,0,0,1,0,0,7,0.60157871997155
21,0,0,0,0,0,0,0,0.6891979101345409
21,0,0,0,0,0,0,1,0.4767956512739482
21,0,0,0,0,0,0,2,0.5536451965632784
21,0,0,0,0,0,0,3,0.4558987891735281
21,0,0,0,0,0,0,4,0.653636077773481
21,0,0,0,0,0,0,5,0.549663205249672
21,0,0,0,0,0,0,6,0.3806074984903903
21,0,0,0,0,0,0,7,0.5214567890308903
22,0,0,0,0,0,0,0,0.5728657095564846
22,0,0,0,0,0,0,1,0.3799035239616151
22,0,0,0,0,0,0,2,0.6280933301015063
22,0,0,0,0,0,0,3,0.404238231706711
22,0,0,0,0,0,0,4,0.5535530974990104
22,0,0,0,0,0,0,5,0.5250007381889862
22,0,0,0,0,0,0,6,0.35095895747379957
22,0,0,0,0,0,0,7,0.5380726441009128
23,0,0,0,0,0,0,0,0.34879215878635983
23,0,0,0,0,0,0,1,0.14798967053159395
23,0,0,0,0,0,0,2,0.320888286506198
23,0,0,0,0,0,0,3,0.08674454817331155
23,0,0,0,0,0,0,4,0.26419578593053983
23,0,0,0,0,0,0,5,0.2743117827491272
23,0,0,0,0,0,0,6,0.18027302394009287
23,0,0,0,0,0,0,7,0.27533050405155124
0,0,1,0,0,0,0,0,0.40679208170944703
0,0,1,0,0,0,0,1,0.09290556842694167
0,0,1,0,0,0,0,2,0.20411140904110422
0,0,1,0,0,0,0,3,0.1522898460366074
0,0,1,0,0,0,0,4,0.377899998569329
0,0,1,0,0,0,0,5,0.14267722329252683
0,0,1,0,0,0,0,6,0.11834721573722355
0,0,1,0,0,0,0,7,0.2578108138188044
1,0,1,0,0,0,0,0,0.2861872616471839
1,0,1,0,0,0,0,1,0.15267764878647763
1,0,1,0,0,0,0,2,0.25369819161413243
1,0,1,0,0,0,0,3,0.16808472615682413
1,0,1,0,0,0,0,4,0.35248510033162717
1,0,1,0,0,0,0,5,0.23685129976691227
1,0,1,0,0,0,0,6,0.09708955960068741
1,0,1,0,0,0,0,7,0.2585582115781237
2,0,1,0,0,0,0,0,0.38869577366422725
2,0,1,0,0,0,0,1,0.10450422105147059
2,0,1,0,0,0,0,2,0.2766802943311194
2,0,1,0,0,0,0,3,0.12533981494990554
2,0,1,0,0,0,0,4,0.2790375698774061
2,0,1,0,0,0,0,5,0.19872995160151516
2,0,1,0,0,0,0,6,0.17999957722681043
2,0,1,0,0,0,0,7,0.3478741912154973
3,0,1,0,0,0,0,0,0.37685307953426783
3,0,1,0,0,0,0,1,0.14450997296197776
3,0,1,0,0,0,0,2,0.1854539200593706
3,0,1,0,0,0,0,3,0.08837255343818219
3,0,1,0,0,0,0,4,0.34736158228669484
3,0,1,0,0,0,0,5,0.24092301600831156
3,0,1,0,0,0,0,6,0.18819938909620482
3,0,1,0,0,0,0,7,0.32737147860591553
4,0,1,0,0,0,0,0,0.3258089068757662
4,0,1,0,0,0,0,1,0.16168229661204125
4,0,1,0,0,0,0,2,0.30039628834604903
4,0,1,0,0,0,0,3,0.09750976894099116
4,0,1,0,0,0,0,4,0.28295796937939544
4,0,1,0,0,0,0,5,0.2658530680922394
4,0,1,0,0,0,0,6,0.09481367897133122
4,0,1,0,0,0,0,7,0.2479594640772818
5,0,1,0,0,0,0,0,0.2899152740641918
5,0,1,0,0,0,0,1,0.12895376414950893
5,0,1,0,0,0,0,2,0.3248156134534663
5,0,1,0,0,0,0,3,0.08
5,0,1,0,0,0,0,4,0.24263215184926298
5,0,1,0,0,0,0,5,0.19161861045623538
5,0,1,0,0,0,0,6,0.09619149885634637
5,0,1,0,0,0,0,7,0.3166235692499397
6,0,1,0,0,0,0,0,0.29835202666366023
6,0,1,0,0,0,0,1,0.11097011843467827
6,0,1,0,0,0,0,2,0.23608755835595183
6,0,1,0,0,0,0,3,0.09031088435356563
6,0,1,0,0,0,0,4,0.28154296202109813
6,0,1,0,0,0,0,5,0.12239772632077235
6,0,1,0,0,0,0,6,0.08
6,0,1,0,0,0,0,7,0.26665061778083593
7,0,1,0,0,0,0,0,0.644120468231979
7,0,1,0,0,0,0,1,0.37470536809106825
7,0,1,0,0,0,0,2,0.5842047658892391
7,0,1,0,0,0,0,3,0.41288385351802104
7,0,1,0,0,0,0,4,0.572655600200932
7,0,1,0,0,0,0,5,0.5029484882309966
7,0,1,0,0,0,0,6,0.39715834448573273
7,0,1,0,0,0,0,7,0.5760558869717782
8,0,1,0,1,0,1,0,0.6988770752213347
8,0,1,0,1,0,1,1,0.6173523837656196
8,0,1,0,1,0,1,2,0.6890778240152959
8,0,1,0,1,0,1,3,0.5663557905063938
8,0,1,0,1,0,1,4,0.6493999438926445
8,0,1,0,1,0,1,5,0.6685656432791142
8,0,1,0,1,0,1,6,0.5251632999541903
8,0,1,0,1,0,1,7,0.6593970560093374
9,0,1,0,1,0,0,0,0.9314810471300827
9,0,1,0,1,0,0,1,0.7604521444838237
9,0,1,0,1,0,0,2,0.9032738200138264
9,0,1,0,1,0,0,3,0.8232546406381503
9,0,1,0,1,0,0,4,0.9499786531264323
9,0,1,0,1,0,0,5,0.7967903201009715
9,0,1,0,1,0,0,6,0.7652070821976628
9,0,1,0,1,0,0,7,0.8957984477108983
10,0,1,0,1,0,0,0,0.7113987880337427
10,0,1,0,1,0,0,1,0.4901814638890526
10,0,1,0,1,0,0,2,0.5488253379916949
10,0,1,0,1,0,0,3,0.4521563632004249
10,0,1,0,1,0,0,4,0.549825022487208
10,0,1,0,1,0,0,5,0.457891853707795
10,0,1,0,1,0,0,6,0.4815415028860393
10,0,1,0,1,0,0,7,0.6081215958872823
11,0,1,0,0,0,1,0,0.7904452968666096
11,0,1,0,0,0,1,1,0.571991514834454
11,0,1,0,0,0,1,2,0.5930358021378416
11,0,1,0,0,0,1,3,0.5658692025779712
11,0,1,0,0,0,1,4,0.6808555568242819
11,0,1,0,0,0,1,5,0.5875272604131643
11,0,1,0,0,0,1,6,0.5242954993721667
11,0,1,0,0,0,1,7,0.6091380877624843
12,0,1,0,0,0,0,0,0.4890946741431035
12,0,1,0,0,0,0,1,0.4293325029992299
12,0,1,0,0,0,0,2,0.45425527603969845
12,0,1,0,0,0,0,3,0.27451248340504975
12,0,1,0,0,0,0,4,0.4904423211856507
12,0,1,0,0,0,0,5,0.35817451541712475
12,0,1,0,0,0,0,6,0.2666447487141813
12,0,1,0,0,0,0,7,0.4357959655210336
13,0,1,0,0,0,0,0,0.5690567620512812
13,0,1,0,0,0,0,1,0.34898124276129205
13,0,1,0,0,0,0,2,0.4569511449360431
13,0,1,0,0,0,0,3,0.30264413986782773
13,0,1,0,0,0,0,4,0.5683536848460927
13,0,1,0,0,0,0,5,0.38021943023686267
13,0,1,0,0,0,0,6,0.3466934090352132
13,0,1,0,0,0,0,7,0.4003289775866133
14,0,1,0,0,0,0,0,0.618389658289888
14,0,1,0,0,0,0,1,0.33895174747546436
14,0,1,0,0,0,0,2,0.40875873767090354
14,0,1,0,0,0,0,3,0.35206350842686823
14,0,1,0,0,0,0,4,0.5530440231122178
14,0,1,0,0,0,0,5,0.431058981566292
14,0,1,0,0,0,0,6,0.2652092457135784
14,0,1,0,0,0,0,7,0.45249589161600573
15,0,1,0,0,0,1,0,0.7196470598436304
15,0,1,0,0,0,1,1,0.5809769936978535
15,0,1,0,0,0,1,2,0.5758649329365215
15,0,1,0,0,0,1,3,0.46919827641286516
15,0,1,0,0,0,1,4,0.7418975865267208
15,0,1,0,0,0,1,5,0.6748568746464974
15,0,1,0,0,0,1,6,0.5257972880889783
15,0,1,0,0,0,1,7,0.6702950545757493
16,0,1,0,0,0,1,0,0.7993124560602952
16,0,1,0,0,0,1,1,0.4908971215985315
16,0,1,0,0,0,1,2,0.6745520542970033
16,0,1,0,0,0,1,3,0.49260836648153705
16,0,1,0,0,0,1,4,0.7698300443963676
16,0,1,0,0,0,1,5,0.6670591871431816
16,0,1,0,0,0,1,6,0.4845440826840228
16,0,1,0,0,0,1,7,0.6647267232439339
17,0,1,0,1,0,0,0,0.5765582972027097
17,0,1,0,1,0,0,1,0.5162183944027129
17,0,1,0,1,0,0,2,0.47912649670690477
17,0,1,0,1,0,0,3,0.3446760710480924
17,0,1,0,1,0,0,4,0.5379226587062029
17,0,1,0,1,0,0,5,0.48272648523379336
17,0,1,0,1,0,0,6,0.39055034030417246
17,0,1,0,1,0,0,7,0.6141579298546228
18,0,1,0,1,0,1,0,0.909412008355638
18,0,1,0,1,0,1,1,0.7599541142482679
18,0,1,0,1,0,1,2,0.8899331249346016
18,0,1,0,1,0,1,3,0.7824749618748625
18,0,1,0,1,0,1,4,0.9631096021467543
18,0,1,0,1,0,1,5,0.756138922766326
18,0,1,0,1,0,1,6,0.8172978674312107
18,0,1,0,1,0,1,7,0.9511825394724193
19,0,1,0,1,0,0,0,0.8818239135001602
19,0,1,0,1,0,0,1,0.6815606404400179
19,0,1,0,1,0,0,2,0.7338580371604604
19,0,1,0,1,0,0,3,0.6083503267212026
19,0,1,0,1,0,0,4,0.8276644267756182
19,0,1,0,1,0,0,5,0.6811660964855294
19,0,1,0,1,0,0,6,0.5960667306190042
19,0,1,0,1,0,0,7,0.8002326596191123
20,0,1,0,1,0,0,0,0.6956884596916377
20,0,1,0,1,0,0,1,0.3861748468504207
20,0,1,0,1,0,0,2,0.4871610161054684
20,0,1,0,1,0,0,3,0.43509307576914974
20,0,1,0,1,0,0,4,0.5906997759146879
20,0,1,0,1,0,0,5,0.5373586578072306
20,0,1,0,1,0,0,6,0.37944556994576495
20,0,1,0,1,0,0,7,0.5981473183698368
21,0,1,0,0,0,0,0,0.5978160662015883
21,0,1,0,0,0,0,1,0.4807453526748391
21,0,1,0,0,0,0,2,0.6004323019317135
21,0,1,0,0,0,0,3,0.33432573992236786
21,0,1,0,0,0,0,4,0.6390556798349014
21,0,1,0,0,0,0,5,0.5724273342284432
21,0,1,0,0,0,0,6,0.44078575558394867
21,0,1,0,0,0,0,7,0.5358258341926571
22,0,1,0,0,0,0,0,0.5920653389006496
22,0,1,0,0,0,0,1,0.37881884851442815
22,0,1,0,0,0,0,2,0.48240407927793477
22,0,1,0,0,0,0,3,0.45968653858464364
22,0,1,0,0,0,0,4,0.6353442016911145
22,0,1,0,0,0,0,5,0.5413884223826633
22,0,1,0,0,0,0,6,0.351975195182458
22,0,1,0,0,0,0,7,0.584290840711901
23,0,1,0,0,0,0,0,0.36323376341641356
23,0,1,0,0,0,0,1,0.15616381211284056
23,0,1,0,0,0,0,2,0.2635407561896599
23,0,1,0,0,0,0,3,0.1700567233762576
23,0,1,0,0,0,0,4,0.2933109786637663
23,0,1,0,0,0,0,5,0.15270917166177903
23,0,1,0,0,0,0,6,0.14127839605407838
23,0,1,0,0,0,0,7,0.2916894092982324
0,0,2,0,0,0,0,0,0.29338285322570296
0,0,2,0,0,0,0,1,0.08
0,0,2,0,0,0,0,2,0.202153860642884
0,0,2,0,0,0,0,3,0.08
0,0,2,0,0,0,0,4,0.2670676095344815
0,0,2,0,0,0,0,5,0.18543802444299679
0,0,2,0,0,0,0,6,0.17190514978866966
0,0,2,0,0,0,0,7,0.3071423280116073
1,0,2,0,0,0,0,0,0.2720009311973338
1,0,2,0,0,0,0,1,0.08169449183324706
1,0,2,0,0,0,0,2,0.2520141490031679
1,0,2,0,0,0,0,3,0.08
1,0,2,0,0,0,0,4,0.2573959987500399
1,0,2,0,0,0,0,5,0.27238100645984903
1,0,2,0,0,0,0,6,0.08
1,0,2,0,0,0,0,7,0.31564311699676456
2,0,2,0,0,0,0,0,0.3773364849335708
2,0,2,0,0,0,0,1,0.19087446824135818
2,0,2,0,0,0,0,2,0.3263220489560565
2,0,2,0,0,0,0,3,0.08
2,0,2,0,0,0,0,4,0.24034387958217304
2,0,2,0,0,0,0,5,0.19873197259822026
2,0,2,0,0,0,0,6,0.17980252860794393
2,0,2,0,0,0,0,7,0.22403814699815872
3,0,2,0,0,0,0,0,0.422496835028059
3,0,2,0,0,0,0,1,0.20705104759670412
3,0,2,0,0,0,0,2,0.23419572008060785
3,0,2,0,0,0,0,3,0.13103834909802253
3,0,2,0,0,0,0,4,0.3357391351603284
3,0,2,0,0,0,0,5,0.21725011863325905
3,0,2,0,0,0,0,6,0.11821641651453628
3,0,2,0,0,0,0,7,0.3027085673467198
4,0,2,0,0,0,0,0,0.34607444852930475
4,0,2,0,0,0,0,1,0.09246141972850694
4,0,2,0,0,0,0,2,0.29762933930483354
4,0,2,0,0,0,0,3,0.1346557758150193
4,0,2,0,0,0,0,4,0.37949281669017415
4,0,2,0,0,0,0,5,0.22855099617058242
4,0,2,0,0,0,0,6,0.09520201661924285
4,0,2,0,0,0,0,7,0.2997720757262729
5,0,2,0,0,0,1,0,0.5134402054771126
5,0,2,0,0,0,1,1,0.25804457808323533
5,0,2,0,0,0,1,2,0.29454669172269987
5,0,2,0,0,0,1,3,0.13149496464715021
5,0,2,0,0,0,1,4,0.3653740504537313
5,0,2,0,0,0,1,5,0.3338550158167014
5,0,2,0,0,0,1,6,0.20024334711326175
5,0,2,0,0,0,1,7,0.43313847480382206
6,0,2,0,0,0,2,0,0.4334000547031208
6,0,2,0,0,0,2,1,0.31699912650291373
6,0,2,0,0,0,2,2,0.40092566556352593
6,0,2,0,0,0,2,3,0.1879051696819305
6,0,2,0,0,0,2,4,0.5031101295713993
6,0,2,0,0,0,2,5,0.276702750214835
6,0,2,0,0,0,2,6,0.30849149837345646
6,0,2,0,0,0,2,7,0.5075043901667824
7,0,2,0,0,0,0,0,0.5728199248469086
7,0,2,0,0,0,0,1,0.3738752762205546
7,0,2,0,0,0,0,2,0.4734590539263628
7,0,2,0,0,0,0,3,0.4452323808855141
7,0,2,0,0,0,0,4,0.5574976873505194
7,0,2,0,0,0,0,5,0.4493640869428662
7,0,2,0,0,0,0,6,0.44308290224378716
7,0,2,0,0,0,0,7,0.5406559173225326
8,0,2,0,1,0,0,0,0.6203632107121054
8,0,2,0,1,0,0,1,0.4791433686208389
8,0,2,0,1,0,0,2,0.5992615449870604
8,0,2,0,1,0,0,3,0.4191607202346813
8,0,2,0,1,0,0,4,0.6760421993424409
8,0,2,0,1,0,0,5,0.47068991507594526
8,0,2,0,1,0,0,6,0.45558007274713475
8,0,2,0,1,0,0,7,0.5900048221247314
9,0,2,0,1,0,0,0,0.98
9,0,2,0,1,0,0,1,0.8100286172469073
9,0,2,0,1,0,0,2,0.8929949207230405
9,0,2,0,1,0,0,3,0.8209500476225131
9,0,2,0,1,0,0,4,0.8940696251992788
9,0,2,0,1,0,0,5,0.8633762382308551
9,0,2,0,1,0,0,6,0.7737241832588557
9,0,2,0,1,0,0,7,0.957431169631447
10,0,2,0,1,0,0,0,0.6239109105956588
10,0,2,0,1,0,0,1,0.4469639806946838
10,0,2,0,1,0,0,2,0.5218816088093806
10,0,2,0,1,0,0,3,0.45062511770041686
10,0,2,0,1,0,0,4,0.5327542630622882
10,0,2,0,1,0,0,5,0.4982950653572408
10,0,2,0,1,0,0,6,0.3499357789176362
10,0,2,0,1,0,0,7,0.6124817528228225
11,0,2,0,0,0,0,0,0.6917772522035811
11,0,2,0,0,0,0,1,0.4787561632328414
11,0,2,0,0,0,0,2,0.5145596613596058
11,0,2,0,0,0,0,3,0.37805975972537004
11,0,2,0,0,0,0,4,0.6570356153332335
11,0,2,0,0,0,0,5,0.5036444927829244
11,0,2,0,0,0,0,6,0.442994915765437
11,0,2,0,0,0,0,7,0.5148993647370139
12,0,2,0,0,0,1,0,0.6078619358488084
12,0,2,0,0,0,1,1,0.5223622578609183
12,0,2,0,0,0,1,2,0.6277530736992736
12,0,2,0,0,0,1,3,0.4786960212257044
12,0,2,0,0,0,1,4,0.5703884854249209
12,0,2,0,0,0,1,5,0.5411397328714965
12,0,2,0,0,0,1,6,0.34773453407027083
12,0,2,0,0,0,1,7,0.6261331382824898
13,0,2,0,0,0,1,0,0.6271379355267619
13,0,2,0,0,0,1,1,0.42092052453477746
13,0,2,0,0,0,1,2,0.576486570398648
13,0,2,0,0,0,1,3,0.407388172308605
13,0,2,0,0,0,1,4,0.6212337578286574
13,0,2,0,0,0,1,5,0.4595094318748473
13,0,2,0,0,0,1,6,0.3442683385455575
13,0,2,0,0,0,1,7,0.6130042915559409
14,0,2,0,0,0,1,0,0.5759269400537727
14,0,2,0,0,0,1,1,0.5126054905787543
14,0,2,0,0,0,1,2,0.48386138875495766
14,0,2,0,0,0,1,3,0.360153289564056
14,0,2,0,0,0,1,4,0.6440727057502421
14,0,2,0,0,0,1,5,0.4999409504601886
14,0,2,0,0,0,1,6,0.48004525121893626
14,0,2,0,0,0,1,7,0.6400595803838764
15,0,2,0,0,0,2,0,0.7771876174170371
15,0,2,0,0,0,2,1,0.5598933773026121
15,0,2,0,0,0,2,2,0.6680779474298925
15,0,2,0,0,0,2,3,0.6177726994518994
15,0,2,0,0,0,2,4,0.7075978148128809
15,0,2,0,0,0,2,5,0.6120318816659026
15,0,2,0,0,0,2,6,0.597439318439792
15,0,2,0,0,0,2,7,0.7325438677402715
16,0,2,0,0,0,0,0,0.5867216785784544
16,0,2,0,0,0,0,1,0.4109828065029931
16,0,2,0,0,0,0,2,0.6035480461484738
16,0,2,0,0,0,0,3,0.35581320491393964
16,0,2,0,0,0,0,4,0.5513695673391853
16,0,2,0,0,0,0,5,0.5312081049436137
16,0,2,0,0,0,0,6,0.4602786089880796
16,0,2,0,0,0,0,7,0.5200798018142606
17,0,2,0,1,0,0,0,0.5885531421092373
17,0,2,0,1,0,0,1,0.5001123976797638
17,0,2,0,1,0,0,2,0.5336664992120755
17,0,2,0,1,0,0,3,0.46442475769543845
17,0,2,0,1,0,0,4,0.5700735602939417
17,0,2,0,1,0,0,5,0.5623096974740938
17,0,2,0,1,0,0,6,0.43495001460654253
17,0,2,0,1,0,0,7,0.5477248340296368
18,0,2,0,1,0,1,0,0.98
18,0,2,0,1,0,1,1,0.834245093696007
18,0,2,0,1,0,1,2,0.9140915457134832
18,0,2,0,1,0,1,3,0.746230220173235
18,0,2,0,1,0,1,4,0.8757070039462171
18,0,2,0,1,0,1,5,0.7816727080866815
18,0,2,0,1,0,1,6,0.7311517171007721
18,0,2,0,1,0,1,7,0.9305585015192043
19,0,2,0,1,0,0,0,0.9192095360448105
19,0,2,0,1,0,0,1,0.6834453667185102
19,0,2,0,1,0,0,2,0.8360736133309854
19,0,2,0,1,0,0,3,0.635210451188207
19,0,2,0,1,0,0,4,0.766315661947861
19,0,2,0,1,0,0,5,0.7930315434210452
19,0,2,0,1,0,0,6,0.6463120874307299
19,0,2,0,1,0,0,7,0.8666177092939714
20,0,2,0,1,0,0,0,0.6406227967215155
20,0,2,0,1,0,0,1,0.5113314876448087
20,0,2,0,1,0,0,2,0.47865374367435215
20,0,2,0,1,0,0,3,0.4643774842061606
20,0,2,0,1,0,0,4,0.6389109342153303
20,0,2,0,1,0,0,5,0.5715307944205674
20,0,2,0,1,0,0,6,0.4414918955912913
20,0,2,0,1,0,0,7,0.5874367005976765
21,0,2,0,0,0,0,0,0.5959933310155536
21,0,2,0,0,0,0,1,0.5026863369517618
21,0,2,0,0,0,0,2,0.5978029008803218
21,0,2,0,0,0,0,3,0.3237678983747296
21,0,2,0,0,0,0,4,0.534530981180492
21,0,2,0,0,0,0,5,0.4685408343412148
21,0,2,0,0,0,0,6,0.4958016905629518
21,0,2,0,0,0,0,7,0.5855022018235553
