hour,minute,day_of_week,is_weekend,is_peak,is_festival,weather_code,intersection_id,density
3,0,0,0,0,0,0,2,0.324133948553678
3,0,0,0,0,0,0,3,0.08
3,0,0,0,0,0,0,4,0.31639331184498254
3,0,0,0,0,0,0,5,0.1445696180916005
3,0,0,0,0,0,0,6,0.11818110504695209
3,0,0,0,0,0,0,7,0.30380255239326115
3,30,0,0,0,0,0,0,0.38558308824291365
3,30,0,0,0,0,0,1,0.14140703688968298
3,30,0,0,0,0,0,2,0.23543512442629722
3,30,0,0,0,0,0,3,0.12863679669826794
3,30,0,0,0,0,0,4,0.26380754064289735
3,30,0,0,0,0,0,5,0.22838851246620873
3,30,0,0,0,0,0,6,0.08
3,30,0,0,0,0,0,7,0.3503821197577173
4,0,0,0,0,0,0,0,0.34570081390993
4,0,0,0,0,0,0,1,0.1406375479322536
4,0,0,0,0,0,0,2,0.251085724001677
4,0,0,0,0,0,0,3,0.12501847396307997
4,0,0,0,0,0,0,4,0.26620573180359086
4,0,0,0,0,0,0,5,0.1273091858093437
4,0,0,0,0,0,0,6,0.14842227652651735
4,0,0,0,0,0,0,7,0.23396186061887775
4,30,0,0,0,0,0,0,0.3569770059641657
4,30,0,0,0,0,0,1,0.12023476809777124
4,30,0,0,0,0,0,2,0.20818831976121327
4,30,0,0,0,0,0,3,0.09179865638680457
4,30,0,0,0,0,0,4,0.3053174333526289
4,30,0,0,0,0,0,5,0.2654799516118651
4,30,0,0,0,0,0,6,0.10376398231656019
4,30,0,0,0,0,0,7,0.2375743951574403
5,0,0,0,0,0,0,0,0.412706395867169
5,0,0,0,0,0,0,1,0.12506538346967305
5,0,0,0,0,0,0,2,0.21559758013187352
5,0,0,0,0,0,0,3,0.17157189669746442
5,0,0,0,0,0,0,4,0.3103899929140166
5,0,0,0,0,0,0,5,0.27985603509085455
5,0,0,0,0,0,0,6,0.15642278799152953
5,0,0,0,0,0,0,7,0.3041962253378965
5,30,0,0,0,0,0,0,0.4096296121910708
5,30,0,0,0,0,0,1,0.18225118219738043
5,30,0,0,0,0,0,2,0.23679666098669583
5,30,0,0,0,0,0,3,0.08
5,30,0,0,0,0,0,4,0.33899206345817523
5,30,0,0,0,0,0,5,0.2565122733168766
5,30,0,0,0,0,0,6,0.15010236576389502
5,30,0,0,0,0,0,7,0.20854395544501614
6,0,0,0,0,0,0,0,0.39064554986160444
6,0,0,0,0,0,0,1,0.20640332847279297
6,0,0,0,0,0,0,2,0.18968007718547997
6,0,0,0,0,0,0,3,0.08
6,0,0,0,0,0,0,4,0.31233450159555953
6,0,0,0,0,0,0,5,0.1450142519834647
6,0,0,0,0,0,0,6,0.1509908707333039
6,0,0,0,0,0,0,7,0.2592471869833902
6,30,0,0,0,0,0,0,0.3917133614260476
6,30,0,0,0,0,0,1,0.09653776507734324
6,30,0,0,0,0,0,2,0.19926286081794045
6,30,0,0,0,0,0,3,0.17494622673855198
6,30,0,0,0,0,0,4,0.27125449199404256
6,30,0,0,0,0,0,5,0.22361914871706876
6,30,0,0,0,0,0,6,0.19473105154935172
6,30,0,0,0,0,0,7,0.33021999713511574
7,0,0,0,0,0,0,0,0.6255785823023831
7,0,0,0,0,0,0,1,0.46548727828486725
7,0,0,0,0,0,0,2,0.5896027681851044
7,0,0,0,0,0,0,3,0.45082700391559294
7,0,0,0,0,0,0,4,0.5751857425911098
7,0,0,0,0,0,0,5,0.5105881635352317
7,0,0,0,0,0,0,6,0.43014369206742287
7,0,0,0,0,0,0,7,0.5891993387439383
7,30,0,0,0,0,0,0,0.6381085108924196
7,30,0,0,0,0,0,1,0.4723982950631753
7,30,0,0,0,0,0,2,0.550905432204427
7,30,0,0,0,0,0,3,0.4637107273997956
7,30,0,0,0,0,0,4,0.5398457665734444
7,30,0,0,0,0,0,5,0.4234411860030284
7,30,0,0,0,0,0,6,0.47769728405482514
7,30,0,0,0,0,0,7,0.5966578568510765
8,0,0,0,1,0,0,0,0.6549820968360582
8,0,0,0,1,0,0,1,0.5174915471000677
8,0,0,0,1,0,0,2,0.5367892395433649
8,0,0,0,1,0,0,3,0.47466047003736345
8,0,0,0,1,0,0,4,0.5479250134145984
8,0,0,0,1,0,0,5,0.546810911018114
8,0,0,0,1,0,0,6,0.45134715969942146
8,0,0,0,1,0,0,7,0.649230706610227
8,30,0,0,1,0,2,0,0.7487090954361969
8,30,0,0,1,0,2,1,0.5901041982825418
8,30,0,0,1,0,2,2,0.7026306764305477
8,30,0,0,1,0,2,3,0.5672916461424874
8,30,0,0,1,0,2,4,0.6914052750046601
8,30,0,0,1,0,2,5,0.6670216691782888
8,30,0,0,1,0,2,6,0.6210609763701186
8,30,0,0,1,0,2,7,0.6963608645058879
9,0,0,0,1,0,0,0,0.9558751416482483
9,0,0,0,1,0,0,1,0.7491043570055224
9,0,0,0,1,0,0,2,0.940173966556274
9,0,0,0,1,0,0,3,0.7612304721602788
9,0,0,0,1,0,0,4,0.910745817940659
9,0,0,0,1,0,0,5,0.905171331620667
9,0,0,0,1,0,0,6,0.7715921235780455
9,0,0,0,1,0,0,7,0.8896892062992979
9,30,0,0,1,0,0,0,0.98
9,30,0,0,1,0,0,1,0.8499166905186656
9,30,0,0,1,0,0,2,0.9437500883359367
9,30,0,0,1,0,0,3,0.7893086657864294
9,30,0,0,1,0,0,4,0.9098322408773905
9,30,0,0,1,0,0,5,0.8861200371947894
9,30,0,0,1,0,0,6,0.7437712279156028
9,30,0,0,1,0,0,7,0.96363601198199
10,0,0,0,1,0,0,0,0.5860011873176578
10,0,0,0,1,0,0,1,0.4584114554752611
10,0,0,0,1,0,0,2,0.5628804108170593
10,0,0,0,1,0,0,3,0.38314030205538163
10,0,0,0,1,0,0,4,0.6029018895251451
10,0,0,0,1,0,0,5,0.5407249313530977
10,0,0,0,1,0,0,6,0.34616809830823664
10,0,0,0,1,0,0,7,0.5458398709219671
10,30,0,0,1,0,2,0,0.7368238689642093
10,30,0,0,1,0,2,1,0.5214671853130466
10,30,0,0,1,0,2,2,0.6477101327121929
10,30,0,0,1,0,2,3,0.6063885141383011
10,30,0,0,1,0,2,4,0.7940746914385879
10,30,0,0,1,0,2,5,0.7124548183838761
10,30,0,0,1,0,2,6,0.6166650078303362
10,30,0,0,1,0,2,7,0.7408152803443997
11,0,0,0,0,0,1,0,0.6759412672884132
11,0,0,0,0,0,1,1,0.5057652695969952
11,0,0,0,0,0,1,2,0.6166083839255071
11,0,0,0,0,0,1,3,0.5570096577387011
11,0,0,0,0,0,1,4,0.7068551522564007
11,0,0,0,0,0,1,5,0.6234299507851337
11,0,0,0,0,0,1,6,0.48642483569975414
11,0,0,0,0,0,1,7,0.6151411318715669
11,30,0,0,0,0,0,0,0.6295894870066566
11,30,0,0,0,0,0,1,0.4891218851863872
11,30,0,0,0,0,0,2,0.522093637133497
11,30,0,0,0,0,0,3,0.41109582651914917
11,30,0,0,0,0,0,4,0.6778058192759808
11,30,0,0,0,0,0,5,0.4917513789265662
11,30,0,0,0,0,0,6,0.429985542864345
11,30,0,0,0,0,0,7,0.5475584335717446
12,0,0,0,0,0,0,0,0.5109048018469055
12,0,0,0,0,0,0,1,0.3279781780288367
12,0,0,0,0,0,0,2,0.5129557306673197
12,0,0,0,0,0,0,3,0.24568073534247423
12,0,0,0,0,0,0,4,0.5330037582198702
12,0,0,0,0,0,0,5,0.3425789807053045
12,0,0,0,0,0,0,6,0.29005977346561335
12,0,0,0,0,0,0,7,0.4242764806499323
12,30,0,0,0,0,0,0,0.5635494701265676
12,30,0,0,0,0,0,1,0.360044489758813
12,30,0,0,0,0,0,2,0.4412070402964211
12,30,0,0,0,0,0,3,0.3051592416801657
12,30,0,0,0,0,0,4,0.4683320757937539
12,30,0,0,0,0,0,5,0.43475898949278563
12,30,0,0,0,0,0,6,0.35900141372013766
12,30,0,0,0,0,0,7,0.43858659794618404
13,0,0,0,0,0,1,0,0.7165201339046527
13,0,0,0,0,0,1,1,0.4579161081489158
13,0,0,0,0,0,1,2,0.6115065752197817
13,0,0,0,0,0,1,3,0.449986578750594
13,0,0,0,0,0,1,4,0.639605321902106
13,0,0,0,0,0,1,5,0.4309107111982917
13,0,0,0,0,0,1,6,0.43896357566623323
13,0,0,0,0,0,1,7,0.6505188879032755
13,30,0,0,0,0,0,0,0.6071629063825891
13,30,0,0,0,0,0,1,0.42883980365589147
13,30,0,0,0,0,0,2,0.4803371067597782
13,30,0,0,0,0,0,3,0.32547981062075115
13,30,0,0,0,0,0,4,0.43682522167239474
13,30,0,0,0,0,0,5,0.449676116762812
13,30,0,0,0,0,0,6,0.32291500464401757
13,30,0,0,0,0,0,7,0.5425328023221109
14,0,0,0,0,0,0,0,0.5575499983856465
14,0,0,0,0,0,0,1,0.4242624699780564
14,0,0,0,0,0,0,2,0.45637234751249633
14,0,0,0,0,0,0,3,0.2872689900360625
14,0,0,0,0,0,0,4,0.5627652318507604
14,0,0,0,0,0,0,5,0.399326956901342
14,0,0,0,0,0,0,6,0.3557662685449202
14,0,0,0,0,0,0,7,0.46439245763471365
14,30,0,0,0,0,0,0,0.6109628085507532
14,30,0,0,0,0,0,1,0.3088771735727945
14,30,0,0,0,0,0,2,0.41295898236961504
14,30,0,0,0,0,0,3,0.3669443721331034
14,30,0,0,0,0,0,4,0.4559037057780406
14,30,0,0,0,0,0,5,0.3466869213840471
14,30,0,0,0,0,0,6,0.287815160650169
14,30,0,0,0,0,0,7,0.4976679020428773
15,0,0,0,0,0,0,0,0.5906196604734318
15,0,0,0,0,0,0,1,0.43797472246777847
15,0,0,0,0,0,0,2,0.5666497941940342
15,0,0,0,0,0,0,3,0.4201432268327161
15,0,0,0,0,0,0,4,0.5238617883980834
15,0,0,0,0,0,0,5,0.4999452064188258
15,0,0,0,0,0,0,6,0.4856906006163023
15,0,0,0,0,0,0,7,0.6417974716786531
15,30,0,0,0,0,0,0,0.69009991958674
15,30,0,0,0,0,0,1,0.3818962553381727
15,30,0,0,0,0,0,2,0.5107258025511897
15,30,0,0,0,0,0,3,0.33531759045101606
15,30,0,0,0,0,0,4,0.6276773714639635
15,30,0,0,0,0,0,5,0.5673957374387747
15,30,0,0,0,0,0,6,0.42651216539999937
15,30,0,0,0,0,0,7,0.5049021780537846
16,0,0,0,0,0,0,0,0.6443497380884925
16,0,0,0,0,0,0,1,0.5062534402402766
16,0,0,0,0,0,0,2,0.4869249083082439
16,0,0,0,0,0,0,3,0.4259110471100486
16,0,0,0,0,0,0,4,0.5709867597195977
16,0,0,0,0,0,0,5,0.4434228250151372
16,0,0,0,0,0,0,6,0.4573871496582482
16,0,0,0,0,0,0,7,0.6340950724704406
16,30,0,0,0,0,0,0,0.6678550003966661
16,30,0,0,0,0,0,1,0.46673474525958303
16,30,0,0,0,0,0,2,0.47121188024043736
16,30,0,0,0,0,0,3,0.3776093347947864
16,30,0,0,0,0,0,4,0.6098133247013834
16,30,0,0,0,0,0,5,0.4455360344419693
16,30,0,0,0,0,0,6,0.35657057141112886
16,30,0,0,0,0,0,7,0.594039901114745
17,0,0,0,1,0,1,0,0.7077237027047566
17,0,0,0,1,0,1,1,0.5192702743262273
17,0,0,0,1,0,1,2,0.611733549728282
17,0,0,0,1,0,1,3,0.4865083302767299
17,0,0,0,1,0,1,4,0.6531854630199382
17,0,0,0,1,0,1,5,0.6737263650694308
17,0,0,0,1,0,1,6,0.4545357678176075
17,0,0,0,1,0,1,7,0.6222405160493385
17,30,0,0,1,0,0,0,0.6085881808659541
17,30,0,0,1,0,0,1,0.46228609888106265
17,30,0,0,1,0,0,2,0.5501535084273564
17,30,0,0,1,0,0,3,0.37346702724466263
17,30,0,0,1,0,0,4,0.5260630191865605
17,30,0,0,1,0,0,5,0.47708102786311946
17,30,0,0,1,0,0,6,0.3605790910008005
17,30,0,0,1,0,0,7,0.6581739527740149
18,0,0,0,1,0,0,0,0.8860055232805559
18,0,0,0,1,0,0,1,0.6400604684686587
18,0,0,0,1,0,0,2,0.8464950638678359
18,0,0,0,1,0,0,3,0.5519374066132112
18,0,0,0,1,0,0,4,0.8949455583652982
18,0,0,0,1,0,0,5,0.7231769428642378
18,0,0,0,1,0,0,6,0.5996960130321674
18,0,0,0,1,0,0,7,0.7741853404879929
18,30,0,0,1,0,1,0,0.904309154440732
18,30,0,0,1,0,1,1,0.7034103728381673
18,30,0,0,1,0,1,2,0.8129578484509148
18,30,0,0,1,0,1,3,0.6955835646582303
18,30,0,0,1,0,1,4,0.9642313873712398
18,30,0,0,1,0,1,5,0.7467748082851409
18,30,0,0,1,0,1,6,0.7108125778294677
18,30,0,0,1,0,1,7,0.9723014722817747
19,0,0,0,1,0,0,0,0.8823593953268908
19,0,0,0,1,0,0,1,0.7417144096014712
19,0,0,0,1,0,0,2,0.8363451227830399
19,0,0,0,1,0,0,3,0.6318294704278047
19,0,0,0,1,0,0,4,0.8688324428808156
19,0,0,0,1,0,0,5,0.737448499051204
19,0,0,0,1,0,0,6,0.6680406320344452
19,0,0,0,1,0,0,7,0.8085295868881883
19,30,0,0,1,0,1,0,0.956710904138461
19,30,0,0,1,0,1,1,0.7016086461153956
19,30,0,0,1,0,1,2,0.9230790249857628
19,30,0,0,1,0,1,3,0.7708026605849576
19,30,0,0,1,0,1,4,0.9378460724237418
19,30,0,0,1,0,1,5,0.8997219180060488
19,30,0,0,1,0,1,6,0.7071195916015719
19,30,0,0,1,0,1,7,0.9085756450946618
20,0,0,0,1,0,0,0,0.585969937661099
20,0,0,0,1,0,0,1,0.4309577536169191
20,0,0,0,1,0,0,2,0.5071367025624146
20,0,0,0,1,0,0,3,0.3723244216091609
20,0,0,0,1,0,0,4,0.6321410896952534
20,0,0,0,1,0,0,5,0.507362085492583
20,0,0,0,1,0,0,6,0.34876091952787225
20,0,0,0,1,0,0,7,0.5423311740731791
20,30,0,0,1,0,0,0,0.6007276256551101
20,30,0,0,1,0,0,1,0.39427306683169056
20,30,0,0,1,0,0,2,0.47917329643001594
20,30,0,0,1,0,0,3,0.4155697759194876
20,30,0,0,1,0,0,4,0.5646402480035163
20,30,0,0,1,0,0,5,0.5239018883328653
20,30,0,0,1,0,0,6,0.3806041842435955
20,30,0,0,1,0,0,7,0.6454082147613425
21,0,0,0,0,0,0,0,0.6296262494063671
21,0,0,0,0,0,0,1,0.4984210162774911
21,0,0,0,0,0,0,2,0.6127786883139795
21,0,0,0,0,0,0,3,0.345802993029822
21,0,0,0,0,0,0,4,0.5679948960749983
21,0,0,0,0,0,0,5,0.44523256077534473
21,0,0,0,0,0,0,6,0.49849357008748935
21,0,0,0,0,0,0,7,0.5879296931128177
21,30,0,0,0,0,0,0,0.5896068632880723
21,30,0,0,0,0,0,1,0.40131001519066467
21,30,0,0,0,0,0,2,0.49030723898820716
21,30,0,0,0,0,0,3,0.3650671509583357
21,30,0,0,0,0,0,4,0.6218180739900216
21,30,0,0,0,0,0,5,0.48652652896359116
21,30,0,0,0,0,0,6,0.40871758542604747
21,30,0,0,0,0,0,7,0.5944931007299264
22,0,0,0,0,0,1,0,0.8162218800325648
22,0,0,0,0,0,1,1,0.522743257029946
22,0,0,0,0,0,1,2,0.6736726768166342
22,0,0,0,0,0,1,3,0.4538822922669993
22,0,0,0,0,0,1,4,0.7514938027828586
22,0,0,0,0,0,1,5,0.5851786228452793
22,0,0,0,0,0,1,6,0.5774726407054389
22,0,0,0,0,0,1,7,0.6478151826004528
22,30,0,0,0,0,0,0,0.651193372692604
22,30,0,0,0,0,0,1,0.515641211458303
22,30,0,0,0,0,0,2,0.4763700781801539
22,30,0,0,0,0,0,3,0.3291624403533152
22,30,0,0,0,0,0,4,0.6007762668266493
22,30,0,0,0,0,0,5,0.43918325097873084
22,30,0,0,0,0,0,6,0.34503436754766703
22,30,0,0,0,0,0,7,0.5991822502000891
23,0,0,0,0,0,0,0,0.2832842076018868
23,0,0,0,0,0,0,1,0.09717090659729931
23,0,0,0,0,0,0,2,0.18589740669199278
23,0,0,0,0,0,0,3,0.08
23,0,0,0,0,0,0,4,0.2927695580998429
23,0,0,0,0,0,0,5,0.24491962868332126
23,0,0,0,0,0,0,6,0.10347673676797904
23,0,0,0,0,0,0,7,0.27856198312454217
23,30,0,0,0,0,0,0,0.33183517709137067
23,30,0,0,0,0,0,1,0.14841660725369
23,30,0,0,0,0,0,2,0.25566536500105574
23,30,0,0,0,0,0,3,0.15277204344504336
23,30,0,0,0,0,0,4,0.29148996696693474
23,30,0,0,0,0,0,5,0.1831984277934611
23,30,0,0,0,0,0,6,0.1394632999747219
23,30,0,0,0,0,0,7,0.3207121335057176
0,0,1,0,0,0,0,0,0.4113254052145592
0,0,1,0,0,0,0,1,0.19514897985525131
0,0,1,0,0,0,0,2,0.21597793030933643
0,0,1,0,0,0,0,3,0.1385591529462984
0,0,1,0,0,0,0,4,0.36547545303851203
0,0,1,0,0,0,0,5,0.2723468959649771
0,0,1,0,0,0,0,6,0.1267275736353119
0,0,1,0,0,0,0,7,0.3424837125620967
0,30,1,0,0,0,1,0,0.46031503748851443
0,30,1,0,0,0,1,1,0.2332043514005603
0,30,1,0,0,0,1,2,0.32956605291665025
0,30,1,0,0,0,1,3,0.24557437241617194
0,30,1,0,0,0,1,4,0.3404723612130864
0,30,1,0,0,0,1,5,0.30628466609891025
0,30,1,0,0,0,1,6,0.1721668945289518
0,30,1,0,0,0,1,7,0.3636768862646671
1,0,1,0,0,0,0,0,0.36786901862946764
1,0,1,0,0,0,0,1,0.17332529362232021
1,0,1,0,0,0,0,2,0.3154971140244887
1,0,1,0,0,0,0,3,0.16502559714238446
1,0,1,0,0,0,0,4,0.3172798486152471
1,0,1,0,0,0,0,5,0.1509966428515528
1,0,1,0,0,0,0,6,0.13679575863000992
1,0,1,0,0,0,0,7,0.22993194201576056
1,30,1,0,0,0,2,0,0.5118085225230705
1,30,1,0,0,0,2,1,0.3404450988792497
1,30,1,0,0,0,2,2,0.3967289478989274
1,30,1,0,0,0,2,3,0.1965119093170229
1,30,1,0,0,0,2,4,0.4358870484262338
1,30,1,0,0,0,2,5,0.32397022786879714
1,30,1,0,0,0,2,6,0.1943621099207282
1,30,1,0,0,0,2,7,0.44761021582613725
2,0,1,0,0,0,0,0,0.40423074144668614
2,0,1,0,0,0,0,1,0.08
2,0,1,0,0,0,0,2,0.2697650623416804
2,0,1,0,0,0,0,3,0.09251165709573386
2,0,1,0,0,0,0,4,0.3021385916233811
2,0,1,0,0,0,0,5,0.13484339260506265
2,0,1,0,0,0,0,6,0.11188025155001263
2,0,1,0,0,0,0,7,0.20509722218594084
2,30,1,0,0,0,0,0,0.3888873082926761
2,30,1,0,0,0,0,1,0.17535952797253015
2,30,1,0,0,0,0,2,0.22563270753231104
2,30,1,0,0,0,0,3,0.08
2,30,1,0,0,0,0,4,0.310669138229005
2,30,1,0,0,0,0,5,0.2489882834544343
2,30,1,0,0,0,0,6,0.14796207650936433
2,30,1,0,0,0,0,7,0.21004978737295477
3,0,1,0,0,0,0,0,0.29531142523340925
3,0,1,0,0,0,0,1,0.19017524457656235
3,0,1,0,0,0,0,2,0.23428612736149074
3,0,1,0,0,0,0,3,0.16973673509694726
3,0,1,0,0,0,0,4,0.29088043489490645
3,0,1,0,0,0,0,5,0.18234561575978803
3,0,1,0,0,0,0,6,0.08
3,0,1,0,0,0,0,7,0.3492234859294814
3,30,1,0,0,0,0,0,0.36163309273773964
3,30,1,0,0,0,0,1,0.13537754986325778
3,30,1,0,0,0,0,2,0.21135132928276318
3,30,1,0,0,0,0,3,0.08
3,30,1,0,0,0,0,4,0.2666337972516739
3,30,1,0,0,0,0,5,0.1335331805459138
3,30,1,0,0,0,0,6,0.16221233617120479
3,30,1,0,0,0,0,7,0.3387186324442454
4,0,1,0,0,0,0,0,0.27626985060282455
4,0,1,0,0,0,0,1,0.16153226259556547
4,0,1,0,0,0,0,2,0.2860510871330056
4,0,1,0,0,0,0,3,0.09989090222054954
4,0,1,0,0,0,0,4,0.3207796509468538
4,0,1,0,0,0,0,5,0.17492028409261123
4,0,1,0,0,0,0,6,0.08
4,0,1,0,0,0,0,7,0.2425776327074654
4,30,1,0,0,0,0,0,0.3401453429416409
4,30,1,0,0,0,0,1,0.2254131117095463
4,30,1,0,0,0,0,2,0.20378574118805087
4,30,1,0,0,0,0,3,0.08
4,30,1,0,0,0,0,4,0.33671227736398274
4,30,1,0,0,0,0,5,0.20630773635256205
4,30,1,0,0,0,0,6,0.08
4,30,1,0,0,0,0,7,0.29970074164272553
5,0,1,0,0,0,0,0,0.2862784904561678
5,0,1,0,0,0,0,1,0.17682776735165145
5,0,1,0,0,0,0,2,0.26121353240002154
5,0,1,0,0,0,0,3,0.1790155172768434
5,0,1,0,0,0,0,4,0.3160046325386717
5,0,1,0,0,0,0,5,0.21142465146964717
5,0,1,0,0,0,0,6,0.12964590934530268
5,0,1,0,0,0,0,7,0.31543845700323825
5,30,1,0,0,0,1,0,0.43951072686812565
5,30,1,0,0,0,1,1,0.21775724419724962
5,30,1,0,0,0,1,2,0.38399320387344793
5,30,1,0,0,0,1,3,0.23627365769973888
5,30,1,0,0,0,1,4,0.45157165930351184
5,30,1,0,0,0,1,5,0.22021417054675857
5,30,1,0,0,0,1,6,0.15427714023593092
5,30,1,0,0,0,1,7,0.3879112736181112
6,0,1,0,0,0,0,0,0.350698072971914
6,0,1,0,0,0,0,1,0.16137776548802119
6,0,1,0,0,0,0,2,0.23939121829806959
6,0,1,0,0,0,0,3,0.08
6,0,1,0,0,0,0,4,0.3053303838920407
6,0,1,0,0,0,0,5,0.20754959256433067
6,0,1,0,0,0,0,6,0.11121043747925409
6,0,1,0,0,0,0,7,0.3019302988618199
6,30,1,0,0,0,0,0,0.31627161923278746
6,30,1,0,0,0,0,1,0.09752806863008251
6,30,1,0,0,0,0,2,0.31118763808943845
6,30,1,0,0,0,0,3,0.08753427143831718
6,30,1,0,0,0,0,4,0.3781874369221879
6,30,1,0,0,0,0,5,0.22241467649314317
6,30,1,0,0,0,0,6,0.10294410247488121
6,30,1,0,0,0,0,7,0.20062596155542656
7,0,1,0,0,0,0,0,0.579675691234556
7,0,1,0,0,0,0,1,0.5249753147427603
7,0,1,0,0,0,0,2,0.5103839921475835
7,0,1,0,0,0,0,3,0.44156118366981856
7,0,1,0,0,0,0,4,0.637764473245245
7,0,1,0,0,0,0,5,0.42963172858469534
7,0,1,0,0,0,0,6,0.340577272247422
7,0,1,0,0,0,0,7,0.6525169755626531
7,30,1,0,0,0,0,0,0.7210426277238197
7,30,1,0,0,0,0,1,0.41765828031498603
7,30,1,0,0,0,0,2,0.600367546561207
7,30,1,0,0,0,0,3,0.3275068497046416
7,30,1,0,0,0,0,4,0.6280780686289349
7,30,1,0,0,0,0,5,0.43141884703018385
7,30,1,0,0,0,0,6,0.4556404329935534
7,30,1,0,0,0,0,7,0.5061881075190864
8,0,1,0,1,0,0,0,0.6709145801641642
8,0,1,0,1,0,0,1,0.4331787673185027
8,0,1,0,1,0,0,2,0.626935988341397
8,0,1,0,1,0,0,3,0.4158065440715667
8,0,1,0,1,0,0,4,0.6260035450322997
8,0,1,0,1,0,0,5,0.4984908186013452
8,0,1,0,1,0,0,6,0.38503804178008
8,0,1,0,1,0,0,7,0.6264402211935275
8,30,1,0,1,0,0,0,0.5963281513792487
8,30,1,0,1,0,0,1,0.4777083737536673
8,30,1,0,1,0,0,2,0.5208073545478381
8,30,1,0,1,0,0,3,0.32386718457729885
8,30,1,0,1,0,0,4,0.5882139273076755
8,30,1,0,1,0,0,5,0.549119582228397
8,30,1,0,1,0,0,6,0.47202712044830714
8,30,1,0,1,0,0,7,0.5182644953245098
9,0,1,0,1,0,0,0,0.98
9,0,1,0,1,0,0,1,0.7516438528690241
9,0,1,0,1,0,0,2,0.878727452458235
9,0,1,0,1,0,0,3,0.7839973105135357
9,0,1,0,1,0,0,4,0.9413386915198455
9,0,1,0,1,0,0,5,0.8448979175210796
9,0,1,0,1,0,0,6,0.827777151280508
9,0,1,0,1,0,0,7,0.8684034144118357
9,30,1,0,1,0,0,0,0.9571737692285104
9,30,1,0,1,0,0,1,0.8328319248922045
9,30,1,0,1,0,0,2,0.8267800208682848
9,30,1,0,1,0,0,3,0.7474095048626529
9,30,1,0,1,0,0,4,0.98
9,30,1,0,1,0,0,5,0.9146417832534902
9,30,1,0,1,0,0,6,0.8238410686095367
9,30,1,0,1,0,0,7,0.8543008125387841
10,0,1,0,1,0,0,0,0.5739732621386155
10,0,1,0,1,0,0,1,0.42786578662533953
10,0,1,0,1,0,0,2,0.5759175735956173
10,0,1,0,1,0,0,3,0.3569072790360481
10,0,1,0,1,0,0,4,0.5945123048111521
10,0,1,0,1,0,0,5,0.5064091546299232
10,0,1,0,1,0,0,6,0.37098065999283025
10,0,1,0,1,0,0,7,0.5800197639036526
10,30,1,0,1,0,0,0,0.6512415399972574
10,30,1,0,1,0,0,1,0.522791493548261
10,30,1,0,1,0,0,2,0.5101422065899026
10,30,1,0,1,0,0,3,0.46172842723487434
10,30,1,0,1,0,0,4,0.6417617415775234
10,30,1,0,1,0,0,5,0.4853930712027566
10,30,1,0,1,0,0,6,0.3855550116780214
10,30,1,0,1,0,0,7,0.5554605831449406
11,0,1,0,0,0,0,0,0.712359809744385
11,0,1,0,0,0,0,1,0.38495790694243315
